note,velocity,position,duration
60,87,78960,227
65,87,78960,227
68,87,78960,227
63,101,79200,227
68,101,79200,227
75,101,79200,227
60,87,79440,341
63,87,79440,341
68,87,79440,341
60,87,79800,113
63,87,79800,113
68,87,79800,113
68,101,80160,341
72,101,80160,341
80,101,80160,341
63,89,80520,113
68,89,80520,113
75,101,80520,113
73,101,80640,113
72,101,80760,113
60,89,80880,113
63,89,80880,113
68,101,80880,113
70,101,80880,113
68,101,81000,113
65,101,81120,455
56,91,81360,341
61,91,81360,341
67,101,81600,455
56,91,81720,113
61,91,81720,113
65,91,81720,113
68,101,82080,455
56,91,82080,341
61,91,82080,341
65,91,82080,341
56,91,82440,113
61,91,82440,113
65,91,82440,113
70,101,82560,119
72,101,82800,455
61,91,82800,227
65,91,82800,227
70,101,83280,227
63,91,83280,341
67,91,83280,341
75,101,83520,227
63,91,83640,113
67,91,83640,113
72,101,83760,227
63,91,84000,227
67,91,84000,227
75,101,84000,227
72,101,84240,227
63,91,84480,227
67,91,84480,227
75,101,84480,227
72,101,84720,227
65,101,84960,227
68,101,84960,227
77,101,84960,227
60,89,85200,341
65,89,85200,341
68,89,85200,341
60,89,85560,113
65,89,85560,113
68,89,85560,113
60,89,85920,341
65,89,85920,341
68,89,85920,341
60,89,86280,113
65,89,86280,113
68,89,86280,113
65,101,86640,113
68,101,86640,113
72,101,86640,113
75,101,86760,113
68,101,86880,113
77,101,86880,113
75,101,87000,113
68,101,87120,113
72,101,87120,113
70,101,87240,113
63,101,87480,113
68,101,87480,113
72,101,87480,113
70,101,87600,113
68,101,87720,113
63,101,87840,113
68,101,87840,113
70,101,87840,113
72,101,87960,113
70,101,88080,113
63,101,88200,113
68,101,88200,113
65,101,88320,227
60,101,88560,227
63,101,88560,227
65,101,88800,455
56,91,89040,341
61,91,89040,341
67,101,89280,455
56,91,89400,113
61,91,89400,113
65,91,89400,113
68,101,89760,341
56,91,89760,341
61,91,89760,341
65,91,89760,341
70,101,90120,113
61,91,90120,113
65,91,90120,113
72,101,90480,341
61,91,90480,227
65,91,90480,227
70,101,90840,113
72,101,90960,113
75,101,91080,113
72,101,91200,113
75,101,91320,113
80,101,91440,113
79,101,91560,113
75,80,91680,119
79,80,91680,119
87,80,91680,119
76,80,91920,119
83,80,91920,119
88,80,91920,119
77,80,92160,119
80,80,92160,119
89,80,92160,119
29,96,480,227
41,96,480,227
48,96,720,227
53,96,720,227
41,96,960,113
48,96,1080,227
53,96,1080,227
41,96,1320,113
48,96,1440,227
53,96,1440,227
48,96,1680,113
53,96,1800,227
56,96,1800,227
41,96,2040,113
48,96,2160,227
53,96,2160,227
32,96,2400,227
44,96,2400,227
51,96,2640,227
56,96,2640,227
44,96,2880,113
51,96,3000,227
56,96,3000,227
44,96,3240,113
51,96,3360,227
56,96,3360,227
51,96,3600,113
56,96,3720,227
60,96,3720,227
44,96,3960,113
51,96,4080,227
56,96,4080,227
37,96,4320,227
49,96,4320,227
56,96,4560,227
61,96,4560,227
49,96,4800,113
56,96,4920,227
61,96,4920,227
49,96,5160,113
56,96,5280,227
61,96,5280,227
56,96,5520,113
61,96,5640,227
65,96,5640,227
49,96,5880,113
56,96,6000,227
61,96,6000,227
39,96,6240,227
51,96,6240,227
58,96,6480,227
63,96,6480,227
51,96,6720,113
58,96,6840,227
63,96,6840,227
51,96,7080,113
58,96,7200,227
63,96,7200,227
58,96,7440,113
63,96,7560,227
67,96,7560,227
51,96,7800,113
58,96,7920,227
63,96,7920,227
41,96,8160,227
53,96,8160,227
56,96,8400,227
60,96,8400,227
53,96,8640,113
56,96,8760,227
60,96,8760,227
53,96,9000,113
56,96,9120,227
60,96,9120,227
53,96,9360,113
60,96,9480,227
65,96,9480,227
53,96,9720,113
56,96,9840,227
60,96,9840,227
32,96,10080,227
44,96,10080,227
51,96,10320,227
56,96,10320,227
44,96,10560,113
51,96,10680,227
56,96,10680,227
44,96,10920,113
51,96,11040,227
56,96,11040,227
51,96,11280,113
56,96,11400,227
60,96,11400,227
44,96,11640,113
51,96,11760,227
56,96,11760,227
37,96,12000,227
49,96,12000,227
56,96,12240,227
61,96,12240,227
49,96,12480,113
56,96,12600,227
61,96,12600,227
49,96,12840,113
56,96,12960,227
61,96,12960,227
56,96,13200,113
61,96,13320,227
65,96,13320,227
49,96,13560,113
56,96,13680,227
61,96,13680,227
39,96,13920,227
51,96,13920,227
58,96,14160,227
63,96,14160,227
51,96,14400,113
58,96,14520,227
63,96,14520,227
51,96,14760,113
39,96,14880,227
51,96,14880,227
55,96,15120,119
58,96,15120,119
40,96,15360,227
52,96,15360,227
55,96,15600,119
58,96,15600,119
41,88,15840,119
53,88,16080,119
56,88,16080,119
41,88,16320,119
53,88,16560,119
56,88,16560,119
41,88,16800,119
53,88,17040,119
56,88,17040,119
41,88,17280,119
53,88,17520,119
56,88,17520,119
44,88,17760,119
51,88,18000,119
56,88,18000,119
44,88,18240,119
51,88,18480,119
56,88,18480,119
44,88,18720,119
51,88,18960,119
56,88,18960,119
44,88,19200,119
51,88,19440,119
56,88,19440,119
37,88,19680,119
49,88,19920,119
53,88,19920,119
37,88,20160,119
49,88,20400,119
53,88,20400,119
37,88,20640,119
49,88,20880,119
53,88,20880,119
37,88,21120,119
49,88,21360,119
53,88,21360,119
39,88,21600,119
51,88,21840,119
55,88,21840,119
39,88,22080,119
51,88,22320,119
55,88,22320,119
39,88,22560,119
51,88,22800,119
55,88,22800,119
39,88,23040,119
51,88,23280,119
55,88,23280,119
41,88,23520,119
53,88,23760,119
56,88,23760,119
41,88,24000,119
53,88,24240,119
56,88,24240,119
41,88,24480,119
53,88,24720,119
56,88,24720,119
41,88,24960,119
53,88,25200,119
56,88,25200,119
44,88,25440,119
56,88,25680,119
60,88,25680,119
44,88,25920,119
56,88,26160,119
60,88,26160,119
44,88,26400,119
56,88,26640,119
60,88,26640,119
44,88,26880,119
51,88,27120,119
56,88,27120,119
37,88,27360,119
49,88,27600,119
53,88,27600,119
37,88,27840,119
49,88,28080,119
53,88,28080,119
37,88,28320,119
49,88,28560,119
53,88,28560,119
37,88,28800,119
49,88,29040,119
53,88,29040,119
39,88,29280,119
51,88,29520,119
55,88,29520,119
39,88,29760,119
51,88,30000,119
55,88,30000,119
