note,velocity,position,duration
60,78,21500,1500
55,78,23000,1000
43,78,24000,1500
55,78,25500,1500
62,78,27000,500
55,78,27500,500
43,78,28000,500
55,78,28500,500
43,78,29000,500
55,78,29500,500
43,78,30000,500
55,78,30500,500
43,78,31000,500
55,78,31500,500
36,78,32000,500
43,78,32500,500
48,78,33000,500
50,78,33500,500
52,78,34000,500
48,78,34500,500
52,78,35000,500
55,78,35500,500
60,78,36000,500
55,78,36500,500
52,78,37000,500
48,78,37500,500
43,78,38000,500
36,78,38500,500
31,78,39000,500
36,78,39500,500
35,78,40000,500
43,78,40500,502
47,78,41002,498
50,78,41500,500
55,78,42000,500
59,78,42500,500
62,78,43000,500
55,78,43500,500
67,78,44000,500
62,78,44500,500
59,78,45000,500
55,78,45500,500
50,78,46000,500
47,78,46500,500
43,78,47000,500
31,78,47500,500
33,78,48000,1500
28,78,49500,1000
33,78,50500,500
40,78,51000,1000
38,78,52000,1500
33,78,53500,1500
30,78,55000,1000
31,78,56000,500
38,78,56500,500
43,78,57000,500
45,78,57500,500
47,78,58000,500
50,78,58500,500
55,78,59000,500
57,78,59500,500
59,78,60000,500
57,78,60500,500
55,78,61000,500
50,78,61500,500
47,78,62000,500
45,78,62500,500
43,78,63000,500
38,78,63500,500
48,78,64000,500
36,78,64000,500
55,78,64500,500
60,78,65000,500
55,78,65500,500
64,78,66000,500
55,78,66500,500
60,78,67000,500
55,78,67500,500
48,78,68000,500
36,78,68000,500
55,78,68500,500
60,78,69000,500
55,78,69500,500
64,78,70000,500
55,78,70500,500
60,78,71000,500
55,78,71500,500
47,78,72000,500
35,78,72000,500
55,78,72500,500
59,78,73000,500
55,78,73500,500
62,78,74000,500
55,78,74500,500
59,78,75000,500
55,78,75500,500
35,78,76000,500
47,78,76000,500
55,78,76500,500
59,78,77000,500
55,78,77500,500
62,78,78000,500
55,78,78500,500
59,78,79000,500
55,78,79500,500
33,78,80000,502
45,78,80000,502
52,78,80502,498
57,78,81000,500
52,78,81500,500
60,78,82000,500
52,78,82500,500
57,78,83000,500
52,78,83500,500
50,78,84000,500
38,78,84000,500
57,78,84500,500
62,78,85000,500
57,78,85500,500
66,78,86000,500
57,78,86500,500
62,78,87000,500
57,78,87500,500
31,78,88000,500
43,78,88500,500
47,78,89000,500
50,78,89500,500
55,78,90000,500
59,78,90500,500
62,78,91000,500
55,78,91500,500
67,78,92000,500
62,78,92500,500
59,78,93000,500
55,78,93500,500
50,78,94000,500
47,78,94500,500
43,78,95000,500
31,78,95500,500
36,78,96000,500
48,78,96000,500
55,78,96500,500
60,78,97000,500
55,78,97500,500
64,78,98000,500
55,78,98500,500
60,78,99000,500
55,78,99500,500
48,78,100000,500
36,78,100000,500
55,78,100500,500
60,78,101000,500
55,78,101500,500
64,78,102000,500
55,78,102500,500
60,78,103000,500
55,78,103500,500
47,78,104000,500
35,78,104000,500
55,78,104500,500
59,78,105000,500
55,78,105500,500
62,78,106000,500
55,78,106500,500
59,78,107000,500
55,78,107500,500
35,78,108000,500
47,78,108000,500
55,78,108500,500
59,78,109000,500
55,78,109500,500
62,78,110000,500
55,78,110500,500
59,78,111000,500
55,78,111500,500
45,78,112000,500
33,78,112000,500
52,78,112500,500
57,78,113000,500
52,78,113500,500
