note,velocity,position,duration
77,96,342500,1000
70,96,343500,500
75,96,343500,500
79,96,343500,500
75,96,345000,500
68,96,345000,500
72,96,345500,500
75,96,346000,1000
68,96,346000,1000
68,96,347000,500
75,96,347000,500
72,96,347500,500
75,96,348000,1000
72,96,348000,1000
75,96,349000,500
69,96,349000,500
72,96,349500,500
75,96,350000,500
69,96,350000,500
77,96,350500,1000
72,96,350500,1000
79,96,351500,2000
75,96,351500,2000
77,96,353500,500
74,96,353500,500
77,96,354000,1000
74,96,354000,1000
72,96,355500,500
80,96,356000,1000
79,96,357000,1000
75,96,358000,1000
74,96,359000,1000
70,96,359000,1000
77,96,359000,1000
65,96,360000,500
70,96,360000,500
70,96,360500,500
65,96,360500,500
65,96,361500,1000
69,96,361500,1000
105,96,362624,62
103,96,362686,62
101,96,362750,62
100,96,362812,62
98,96,362874,62
96,96,362936,62
95,96,363000,62
93,96,363062,62
91,96,363124,62
89,96,363186,62
88,96,363250,62
86,96,363312,62
84,96,363374,62
83,96,363436,62
81,96,363500,62
79,96,363562,62
77,96,363624,62
76,96,363686,62
74,96,363750,62
72,96,363812,62
71,96,363874,62
69,96,363936,62
77,96,364500,500
89,96,364500,500
77,96,365000,500
89,96,365000,500
77,96,366000,500
89,96,366000,500
75,96,366500,500
87,96,366500,500
74,96,367000,500
86,96,367000,500
75,96,367500,500
87,96,367500,500
77,96,368000,500
89,96,368000,500
77,96,368500,1000
89,96,368500,1000
77,96,369500,500
89,96,369500,500
82,96,370500,500
94,96,370500,500
81,96,371000,500
93,96,371000,500
82,96,371500,500
94,96,371500,500
77,96,372500,500
89,96,372500,500
77,96,373000,500
89,96,373000,500
77,96,373500,500
89,96,373500,500
77,96,374000,500
89,96,374000,500
75,96,374500,500
87,96,374500,500
74,96,375000,500
86,96,375000,500
75,96,375500,500
87,96,375500,500
77,96,376000,500
89,96,376000,500
77,96,376500,1000
89,96,376500,1000
77,96,377500,500
89,96,377500,500
86,96,378500,500
98,96,378500,500
84,96,379000,500
96,96,379000,500
82,96,379500,500
94,96,379500,500
79,96,380500,500
87,96,380500,500
91,96,380500,500
79,96,381000,500
91,96,381000,500
87,96,381000,500
79,96,381500,500
91,96,381500,500
87,96,381500,500
79,96,382000,500
91,96,382000,500
87,96,382000,500
79,96,382500,500
87,96,382500,500
91,96,382500,500
81,96,383000,500
93,96,383000,500
82,96,383500,500
94,96,383500,500
91,96,383500,500
87,96,383500,500
77,96,384500,500
89,96,384500,500
86,96,384500,500
77,96,385000,500
86,96,385000,500
89,96,385000,500
77,96,385500,500
86,96,385500,500
89,96,385500,500
74,96,386000,1000
86,96,386000,1000
77,96,387000,1000
86,96,387000,1000
89,96,387000,1000
75,96,388000,1000
87,96,388000,1000
74,96,389000,1000
86,96,389000,1000
75,96,390000,1000
