note,velocity,position,duration
55,64,26640,119
59,64,26640,119
44,64,26880,119
56,64,27120,119
60,64,27120,119
44,64,27360,119
56,64,27600,119
60,64,27600,119
44,64,27840,119
56,64,28080,119
60,64,28080,119
44,64,28320,119
56,64,28560,119
60,64,28560,119
44,64,28800,119
56,64,29040,119
59,64,29040,119
44,64,29280,119
56,64,29520,119
59,64,29520,119
44,64,29760,119
56,64,30000,119
59,64,30000,119
44,64,30240,119
56,64,30480,119
59,64,30480,119
51,49,30720,119
58,49,30960,119
63,49,30960,119
51,49,31200,119
58,49,31440,119
63,49,31440,119
51,49,31680,119
58,49,31920,119
63,49,31920,119
51,49,32160,119
58,49,32400,119
63,49,32400,119
55,49,32640,119
62,49,32880,119
67,49,32880,119
55,49,33120,119
62,49,33360,119
67,49,33360,119
55,49,33600,119
62,49,33840,119
67,49,33840,119
55,49,34080,119
62,49,34320,119
67,49,34320,119
56,49,34560,119
63,49,34800,119
68,49,34800,119
56,49,35040,119
63,49,35280,119
68,49,35280,119
56,49,35520,119
63,49,35760,119
68,49,35760,119
56,49,36000,119
63,49,36240,119
68,49,36240,119
58,49,36480,119
65,49,36720,119
70,49,36720,119
58,49,36960,119
65,49,37200,119
70,49,37200,119
58,49,37440,119
65,49,37680,119
70,49,37680,119
58,49,37920,119
65,49,38160,119
70,49,38160,119
51,49,38400,119
58,49,38640,119
63,49,38640,119
51,49,38880,119
58,49,39120,119
63,49,39120,119
51,49,39360,119
58,49,39600,119
63,49,39600,119
51,49,39840,119
58,49,40080,119
63,49,40080,119
55,49,40320,119
62,49,40560,119
67,49,40560,119
55,49,40800,119
62,49,41040,119
67,49,41040,119
55,49,41280,119
62,49,41520,119
67,49,41520,119
55,49,41760,119
62,49,42000,119
67,49,42000,119
56,49,42240,119
63,49,42480,119
68,49,42480,119
56,49,42720,119
63,49,42960,119
68,49,42960,119
56,49,43200,119
63,49,43440,119
68,49,43440,119
56,49,43680,119
63,49,43920,119
68,49,43920,119
58,49,44160,119
65,49,44400,119
70,49,44400,119
58,49,44640,119
65,49,44880,119
70,49,44880,119
58,49,45120,119
65,49,45360,119
70,49,45360,119
58,49,45600,119
65,49,45840,119
70,49,45840,119
48,80,46080,227
55,80,46320,227
58,80,46560,227
60,80,46800,227
63,80,47040,455
58,80,47520,227
51,80,47760,227
47,80,48000,227
55,80,48240,227
59,80,48480,227
62,80,48720,227
67,80,48960,455
62,80,49440,227
55,80,49680,227
46,80,49920,227
55,80,50160,227
58,80,50400,227
63,80,50640,455
55,80,51120,227
58,80,51360,227
51,80,51600,227
41,80,51840,227
48,80,52080,227
53,80,52320,227
